id,customer_code,co_name,total_spend,week_minus_4,week_minus_3,week_minus_2,last_week
2542,1326,Parks-Ramirez,4230.69,1,0.51,1.54,0.1
2543,642,Medina Ltd,66435.63,0.17,0.05,1.01,1.68
2544,940,Snyder Ltd,62293.07,0.09,2.39,1.09,2.15
2545,1773,Myers Martin and Wilkins,2853.41,0.15,1.89,1.8,1.27
2546,2054,Austin Ltd,17797.01,1.14,1.77,0.01,1.91
2547,1392,Bass Cox and Miller,76418.56,1.29,2.49,0.06,1.04
2548,2715,Bailey-Little,33732.86,1.67,0.11,1.57,0.3
2549,1922,Leon-Howell,13811.32,1.28,0.71,1.48,0.62
2550,225,Burton PLC,6367.54,1.3,1.9,1.56,2.46
2551,1292,Johnson Torres and Brown,78299.1,0.67,1.35,0.9,0.25
2552,1025,Smith-Lindsey,75687.89,1.86,1.9,1.87,1.36
2553,111,Jacobson Tucker and West,76225.99,1.17,1.13,2.36,2.01
2554,2567,King LLC,54557.33,1.85,0.18,1.69,2.48
2555,1180,Rice-Ingram,35306.71,2.36,1.28,1.68,0.46
2556,485,Lambert-Benson,6498.39,1.07,2.32,2.16,1.83
2557,2847,Dominguez Ltd,66010.82,1.12,1.64,0.59,2.07
2558,236,Gallagher-Ross,65801.6,1.58,1.42,2.21,2.14
2559,2406,Reyes Peterson and George,17976.25,1.95,0.51,1.83,1.72
2560,882,Gilbert PLC,38197.37,1,1.04,1.67,2.02
2561,2717,Ramirez PLC,21390.29,0.06,1.03,0.45,0.67
2562,2931,Jackson Ltd,15379.8,0.09,1.84,1.33,1.86
2563,1293,Ramirez and Sons,18885.82,2.03,1.54,1.02,1.58
2564,458,Reed-Pacheco,22569.22,0.66,0.89,2.16,1.3
2565,2552,Stevens Inc,27610.97,0.4,1.33,0.41,0.78
2566,2954,Preston LLC,47576.07,1.8,0.4,1.26,0.58
2567,1424,Daniel-Miranda,44647.58,0.29,1.72,1.92,2.04
2568,1083,Smith Sweeney and Roman,13144.05,0.7,0.64,0.32,2.36
2569,1854,Brown-Kirk,13533.73,1.53,1.63,0.02,1.64
2570,2081,Gross Ltd,48770.44,2.43,0.89,1.42,1.98
2571,2543,Ellis Walsh and Pace,61987.64,2.04,0.36,0.86,0.37
2572,2073,Mathis Oneill and Blackwell,38180.25,2.08,0.79,2.42,1.31
2573,1231,Fleming Taylor and Smith,63272.56,0.78,1.46,1.16,0.24
2574,1953,Fisher LLC,78206.82,0.65,1.35,0.24,0.06
2575,1100,Johnson-Murray,2536.96,2.47,1.75,0.93,1.75
2576,108,Mcguire Inc,49812.88,1.27,1.66,2.04,0.38
2577,2705,Castro James and Hill,71398.64,0.73,0.97,0.96,1.86
2578,103,Larson-Mayer,51399.36,0.41,0.34,1.79,1.99
2579,1758,Miller Inc,60392.56,1.24,1.1,1.14,2.4
2580,2056,Armstrong and Sons,67101.14,0.05,2.17,1.77,1.61
2581,1882,Webster and Sons,65948.38,1.49,0.33,0.87,0.95
2582,1989,Smith and Sons,11613.63,1.35,0.48,0.53,0.8
2583,1240,Gibson-Evans,53042.04,0.53,0.97,0.6,1.24
2584,1810,Powers-Williams,79958.44,0.35,0.02,1.02,2.44
2585,696,Roberts Walter and Greene,32165.38,0.05,1.58,1.28,0.53
2586,2111,Elliott Group,18826.67,0.67,2.34,1.25,0.13
2587,1432,Norton-Turner,50200.3,0.1,0.89,0.15,0.4
2588,764,Weeks Ltd,29003.47,1.31,2.37,1.57,1.64
2589,2236,Kim Morrison and Hart,72678,2.35,1.53,0.98,0.7
2590,2332,Grimes Green and Jones,79204.89,0.56,0.26,1.85,0.09
2591,1691,Myers Shepherd and Barnes,50937.52,2.24,1,0.13,1.89
2592,1210,Smith LLC,37729.62,0.49,1.68,0.24,2.37
2593,1183,Moore-Rodriguez,17193.51,1.31,2.18,1.44,0.05
2594,1958,Flores Group,12747.68,1.52,0.94,1.06,0.25
2595,2212,Carlson LLC,74446.37,1.84,0.76,2.28,1.61
2596,11,Thompson Ferguson and Walker,21063.2,0.94,1.66,1.81,0.06
2597,1127,Kerr Pierce and Everett,1498.29,0.32,0.53,1.83,2.09
2598,342,Davidson-Solomon,53390.09,0.59,0.25,1.97,2.14
2599,110,Beck-Medina,19063.75,1.02,0.26,1.69,1.68
2600,1297,Smith Gregory and Davis,1219.18,1.22,2.1,1.26,2.03
2601,2364,Williams-Mcfarland,18817.87,1.99,1.38,0.94,0.05
2602,2178,Simmons Woods and Rodgers,46235.19,2.35,2.44,2.1,0.11
2603,688,Moore Group,53840.7,0.74,0.97,1.79,0.43
2604,1435,Williams-Hensley,13143.01,0.47,0.43,0.24,0.04
2605,704,Richardson PLC,37960.55,0.46,0.01,1.63,1.31
2606,1277,Anderson and Sons,61279.65,2.21,0.95,1.03,1.24
2607,2894,Brown-Flores,14804.53,1.27,1.15,2.38,2.08
2608,2987,Taylor Inc,36296.59,1.46,0.97,1.41,0.64
2609,2417,Steele PLC,49512.97,1.85,0.72,0.59,1.53
2610,2623,Lopez Massey and Nelson,49191.95,0.88,1.19,0.12,0.79
2611,1399,Duncan-Long,1809.87,1.07,2.24,0.81,1.38
2612,1219,Miller Inc,60175.24,1.48,0.09,0.92,2.23
2613,2396,Davis Hill and Flores,17134.91,0.88,1.67,0.19,0.4
2614,386,Doyle-Cook,56344.35,1.8,0.88,1.81,2.23
2615,620,Madden Caldwell and Lambert,8194.9,0.88,2.01,0.2,0.31
2616,2430,Reynolds Koch and Hanson,52177.24,1.75,0.74,1.31,2.28
2617,629,Page Ltd,47009.1,0.96,0.68,0.27,2.18
2618,88,Bennett PLC,70283.6,1.68,0.28,0.47,2.01
2619,2042,Adams-Rodriguez,27222.4,1.54,1.82,0.84,1.32
2620,1766,Mills Gonzales and Campbell,40071.48,0.26,1.71,0.82,1.15
2621,2846,Smith Taylor and Brock,29881.49,0.46,1.59,2.33,2.2
2622,204,Henson Franklin and Coleman,49429.87,2.06,1.06,1.7,1.72
2623,1928,Johnston-Meadows,2938.68,2.42,0.21,2.42,1.94
2624,347,Hernandez Ross and Chavez,31800.1,2.33,2.42,0.37,0.68
2625,1914,Shaw Group,51016.49,0.78,1.37,0.55,1.43
2626,43,Miller Ltd,48708.57,1.24,0.74,0.43,0.77
2627,2727,Gomez LLC,56896.26,0.91,0.2,1.8,0.28
2628,1170,Patton-Reyes,28439.18,1.09,1.96,1.53,0.77
2629,390,Bowen Inc,33982.26,1.61,0.45,1.98,1.81
2630,2734,Long Munoz and Burnett,33781.22,0.18,0.88,0.92,2.47
2631,1236,Ramos Ltd,33989.68,0.31,1.41,1.42,0.2
2632,2391,Huynh-Rodriguez,74115.86,1.7,0.36,1.12,0.33
2633,2324,Chaney Garcia and Atkins,16330.92,0.25,2.26,0.19,2.47
2634,678,Shepherd Thomas and Randolph,30233.18,1.53,0.05,0.55,1.74
2635,1594,Schmitt-Lopez,32303.34,0.48,0.82,0.84,0.11
2636,652,Andrade-Arroyo,67593.91,1.97,1.39,2.45,0.08
2637,1370,Roach LLC,32054.96,2.24,0.14,1.59,0.5
2638,1035,Le Group,57217.62,0.05,1.82,0.49,1.79
2639,416,Gray and Sons,46826.95,1.82,1.52,2.29,1.04
2640,360,Rodriguez Ewing and Stanley,23792.94,0.58,1.86,0.09,1.39
2641,235,Mack-Wang,66991.39,2.43,0.52,0.19,0.84
2642,802,Short-Gay,22720,2.11,0.53,1.03,2.08
2643,2568,Myers-Skinner,55447.71,0.74,0.4,1.15,0.39
2644,1099,Ward-Carpenter,67709.09,0.47,2.05,2.18,1.47
2645,87,Sellers Bright and Garcia,77033.62,1.45,1.84,2.21,0.12
2646,2791,Gray-Flynn,70151.64,1.55,1.01,1.82,1.61
2647,2483,Holland Inc,53902.31,0.38,1.65,2.28,0.86
2648,184,Stewart Ltd,71452.16,0.67,1.11,0.63,2.22
2649,1500,Raymond-Hunter,48419.93,1.49,1.93,0.19,0.6
2650,186,Holland-Bowman,25866.55,1.5,1.46,0.15,1.01
2651,1972,Lucas LLC,3204.44,0.65,1.92,2.49,2.41
2652,1493,Bryant-Baker,24241.93,0.6,2.2,1.46,1.33
2653,586,Lee Dixon and Anderson,63834.94,1.93,1.51,1,0.38
2654,702,Wright and Sons,18305.37,0.69,1.98,0.43,0.31
2655,1903,Gonzales Bryant and Robinson,3881.94,0.16,1.54,0.25,0.12
2656,630,Smith PLC,47146.39,0.53,1.89,0.55,0.2
2657,2634,Barrett Wolf and Briggs,53854.51,2.1,0.64,2.43,0.82
2658,2836,Moyer Wright and Williams,2119.49,1.68,0.01,1.01,0.84
2659,2090,Hill and Sons,70510.64,0.54,2.49,0.97,0.52
2660,2145,Odonnell PLC,2734.36,1.64,1.55,1.9,1.62
2661,2978,Gallegos Group,76697,0.16,1.46,0.01,1.48
2662,2369,Bates-Ryan,26430.07,1.09,1.7,0.42,2.03
2663,335,Gardner Group,26164.68,1.19,0.74,0.21,0.8
2664,901,Andersen Garcia and Ross,9214.83,1.99,0.06,1.89,0.29
2665,1378,Powell LLC,32719.98,2.44,1.07,0.49,0.74
2666,1148,Moran LLC,30367.58,0.72,0.95,0.18,1.59
2667,2726,Campbell Turner and Clark,48756.29,1.92,1.95,1.68,2.47
2668,369,Rodriguez LLC,17175.67,1.47,0.61,1.86,1.53
2669,1390,Daugherty Inc,33728.63,1.06,0.58,1,2.28
2670,1469,Berry-Bates,54742.39,0.78,0.55,1.37,1.03
2671,2989,Williams-Santos,31351.25,0.43,0.87,1.36,1.03
2672,1704,Jones Meyer and White,78859.41,0.95,2.44,1.91,0.48
2673,1722,Brown LLC,18967.32,0.1,0.1,1.47,0.94
2674,426,Mitchell-Shields,12787.66,0.78,0.29,2.46,1.31
2675,700,Gibbs-Ross,45016.19,0.31,1.31,1.37,0.07
2676,1646,Montoya Little and Wallace,67742.32,2.18,1.26,1.47,1.62
2677,1934,Walters and Sons,33230.94,0.95,0.37,1.58,0.51
2678,1047,Huang Buckley and Stevenson,53894.54,1.28,0.13,1.33,1.47
2679,524,Newton Owens and Miller,15312.91,1.43,0.61,0.94,0.88
2680,723,Anderson-Fox,49347.67,1.46,0.35,1.61,1.8
2681,1896,Scott Jones and Rivera,45068.15,0.79,0.73,1.01,1.28
2682,1698,Kim and Sons,27558.58,1.67,0.1,0.43,0.25
2683,656,Jackson-Garcia,18577.97,0.88,0.66,1.86,1.97
2684,2914,Perez Ltd,50149.55,0.96,2.22,0.34,2.07
2685,2393,Myers Barnes and Baird,75868.54,0.45,0.76,1.63,1.26
2686,1467,Jackson Inc,66977.27,2.05,0.15,0.8,2.09
2687,516,Pittman Ltd,26129.81,1.52,0.12,1.55,2
2688,1900,Gomez Ltd,26391.53,1.88,1,2.47,1.66
2689,26,Wallace-Miller,43714.86,2.37,1.76,0.24,2.03
2690,1777,Ball Inc,7102.8,2.41,2.48,0.95,1.84
2691,2908,Brown Mitchell and Davis,39714.32,0.19,1.86,0.46,0.25
2692,1029,Kirk Allen and Garrett,55411.13,0.3,0.93,0.08,0.89
2693,2308,Bryant Inc,31010.81,1.58,1.09,1.4,0.37
2694,2995,Griffith-Anderson,30262.83,0.58,0.71,0.48,2.38
2695,2733,Mullins-Rosales,39552.47,0.27,2.12,0.32,1.2
2696,1367,White-Ortiz,59394.32,2.19,0.44,2.34,0.83
2697,994,Graves-Williams,35115.18,0.14,1.8,1.93,2.47
2698,2442,Mcdowell and Sons,24685.04,1.95,0.59,1.94,0.28
2699,1581,Kim Diaz and English,69733.22,0.13,0.46,2.04,0.79
2700,1154,Horn Ltd,71598.47,1.62,1.46,2.15,1.37
2701,505,Garcia Perry and Kelley,63525.75,1.15,1.8,1.86,2.07
2702,1540,Stevenson-Doyle,73942.41,2.13,2.25,2.05,0.13
2703,2668,Howard Clarke and Washington,58088.47,2.23,0.65,1.03,0.94
2704,446,Lee Group,68723.13,2.31,1.17,1.75,0.41
2705,344,Woods-Wheeler,75392.85,2.47,1.06,0.55,0.16
2706,1337,Ball and Sons,26187.73,0.64,0.01,1.89,0.46
2707,1303,Mcclure-Taylor,57194.47,0.92,2.42,1.51,1.22
2708,1783,Yu-Washington,32088.78,2.17,0.32,1.09,0.76
2709,1348,Hernandez Inc,5659.76,0.04,0.9,1.26,0.88
2710,2423,Mcdaniel Group,65650.87,2,0.62,0.63,1.98
2711,2767,Morgan-Reid,76227.03,1.03,1.29,0.05,0.09
2712,1186,Cameron PLC,36289.81,0.23,1.03,0.51,0.05
2713,101,Sherman-Peterson,70979.93,0.16,1.15,0.87,0.48
2714,1640,Perry Inc,53931.31,2.03,0.59,1.05,0.95
2715,671,Olsen Ltd,3470.38,0.47,0.75,2.07,0.47
2716,2424,Russell and Sons,13286.19,1.73,2.33,1.17,0.74
2717,2930,Elliott-Peterson,59934.96,0.21,2.2,1.5,0.58
2718,54,Hendrix Boyer and Chandler,36718.03,2.08,0.26,0.04,1.46
2719,1925,Aguirre PLC,26483.87,0.97,1.52,1.62,0.7
2720,1752,Moore Nguyen and Dunn,51186.21,1.48,1.34,0.49,1.16
2721,78,Curtis Ltd,36172.7,0.22,0.47,1.06,2.45
2722,193,Parker Moore and Bryant,13012.83,0.52,0.07,0.03,1.04
2723,1721,Barnett Ramos and Meyer,40753.77,1.5,2.08,0.67,0.09
2724,358,Mason-King,77085.84,1.52,2.39,0.4,1.98
2725,1546,Ryan PLC,69866.14,1.82,0.73,1.47,0.65
2726,1118,Porter-Mitchell,22747.74,2.23,1.71,2.45,0.67
2727,974,Rodriguez and Sons,25830.11,1.8,1.81,0.58,0.64
2728,711,Barton LLC,64675.45,1.57,0.93,1.57,1.66
2729,2831,Mcdonald-Wilkins,28316.36,1.66,1.73,1.46,1.52
2730,2148,West Gray and Ferguson,5585.54,2.3,1.95,2.07,1.55
2731,1568,Thompson Wheeler and Jones,59789.06,1.93,1.16,0.15,1.07
2732,83,Dixon PLC,67448.77,1.91,2.14,2.39,2.26
2733,1946,Wright Group,44579.65,1.15,1.14,0.52,2.17
2734,1458,Joseph Inc,8851.69,1.88,0.54,1.57,0.05
2735,665,Sims Arnold and Cole,27097.56,0.37,0.9,0.6,1.19
2736,1720,Nelson Orozco and Bryant,52009.3,0.38,0.89,0.65,1.66
2737,2340,Williams LLC,58378.34,0.16,0.75,2.17,0.33
2738,1838,Kim LLC,15521.96,1.52,2.39,0.98,0.83
2739,2359,Griffin-Taylor,46886.86,0.38,0.79,1.49,1.92
2740,708,Smith Group,31902.3,1.21,0.63,0.45,0.73
2741,106,Snyder-Smith,69326.14,2.39,0.41,1.62,1.34
2742,194,Rhodes-Baird,17772.07,0.47,0.31,0.72,0.09
2743,1817,Yang Powell and Hood,8000.89,1.08,2.34,2.03,1.89
2744,863,Dixon PLC,73896.7,2.29,1.17,1.28,0.93
2745,1005,Pacheco Murphy and Bailey,78340.36,2.17,1.42,0.89,2.14
2746,1736,Wagner-Lang,72453.73,0.35,0.31,0.69,2.2
2747,1725,David Howard and Richardson,3805.68,0.59,2.19,2.3,0.3
2748,909,Butler LLC,25621.49,0.41,0.78,0.1,1.52
2749,724,Mckee-Brown,36759.07,0.49,1.29,1.33,0.63
2750,2454,Smith Ltd,37893.39,1.04,2.42,1.4,1.32
2751,1923,Ray and Sons,38389.19,0.09,0.86,2.46,2.25
2752,1071,King LLC,2029.16,2.18,0.29,0.96,0.4
2753,151,Hayes-Phillips,10305.07,1.34,2.33,2.2,1.96
2754,847,Ramirez-Fleming,44200.74,1.21,2.36,0.64,0.45
2755,2872,Duncan Inc,77585.94,1.07,2.25,0.59,1.71
2756,2400,Pennington-Martinez,52220.03,0.54,0.35,0.73,0.47
2757,1173,Adams Davis and Wilkinson,63482.91,2.44,1.24,1.35,1.97
2758,1247,Duncan Morris and Mathews,36980.67,1.38,1.42,2.22,1.08
2759,1735,Perez Group,25797.29,1.15,0.72,1.64,1.97
2760,2961,Webb Group,47346.85,2.22,2.16,0.86,2.36
2761,513,Jones-Murphy,6429.57,1.8,0.49,2.45,0.19
2762,2452,Yates Castro and Rose,2247.61,2.15,1.62,1.4,0.03
2763,1765,Trujillo-Baird,15648.28,2.44,0.49,1.6,0.18
2764,2012,Brown-Dominguez,14413.06,2.12,0.02,1.19,2.13
2765,91,Galloway Group,31278.42,1.91,1.28,2.39,0.75
2766,1142,Benton-Schwartz,73798.03,0.85,0.83,1.25,2.06
2767,2503,Preston Mora and Rodriguez,12437.96,1.42,1.64,0.34,1.05
2768,876,Morales Ltd,61687.32,0.24,2.19,1.28,1.5
2769,102,Taylor Inc,32597.31,1,0.94,0.72,2.02
2770,1475,Parrish-Moses,58812.99,1.56,1.04,1.06,0.1
2771,991,Smith LLC,79695.64,0.01,0.03,0.68,1.76
2772,2968,Shaffer LLC,12350.91,1.14,2.48,1,0.64
2773,1874,Wall Boyd and Higgins,40876.03,2.38,0.6,1.47,0.36
2774,2947,Braun-Banks,60019.59,1.31,1.04,1,0.06
2775,887,Rose Conrad and Stephens,75031.06,0.06,1.43,0.68,1.75
2776,760,Leach-Madden,58257.46,0.57,1.08,1.03,1.61
2777,1904,Williams LLC,74563.9,1.06,2.25,1.03,0.82
2778,2948,Arnold LLC,8412.53,1.47,0.8,0.43,1.69
2779,2646,Page Taylor and Robinson,6287.28,0.56,1.74,0.92,0.69
2780,1665,Parks Group,9308.55,0.74,0.96,0.37,0.57
2781,2523,Hickman-Washington,59973.8,1.54,2.24,1.88,0.11
2782,1425,Pham and Sons,55822.44,0.56,1.82,0.69,1.08
2783,127,Collins Inc,27118.29,2.16,1.43,1.3,1.37
2784,2536,Walsh and Sons,30465.18,0.48,1.71,1.65,1.28
2785,1288,Patterson-Schultz,22843.34,0.53,1.03,1.91,2.39
2786,854,Thomas Cooper and Hernandez,47297.1,2.22,1.11,0.23,0.64
2787,2923,Taylor Scott and Bush,35882.99,1.01,0.68,0.77,2.07
2788,504,George Blake and West,10991.29,0.42,0.09,1.37,0.25
2789,1993,Mcdaniel Andrade and Allen,62932.04,0.99,0.66,0.65,0.31
2790,1252,Flynn-Frazier,30920.31,1.91,0.51,1.58,1.19
2791,726,Baker-Hardy,10293.5,1.13,0.37,1.26,0.16
2792,157,Smith-Scott,66731.53,0.78,0.4,2.3,1.04
2793,523,Ferguson Garcia and Wolf,19466.04,1.82,1.97,1.84,1.17
2794,27,Richardson-Garcia,52411.56,2.44,0.12,1.33,2.46
2795,2276,Russo Group,75368.49,1.38,0.8,0.25,0.49
2796,2881,Greene PLC,79747.56,1.59,1.33,2.25,1.97
2797,1605,Mendez-Rocha,38843.86,1.25,1.99,1.07,2.23
2798,2294,Bailey-Powers,58743.59,0.52,1.15,0.37,1.02
2799,2641,Jackson-Atkins,6871.54,1.94,0.36,1.28,2.26
2800,278,Bowers Davis and Hensley,9478.14,2.33,2.11,1.25,1.02
2801,2500,Patterson Lam and Suarez,1925.74,0.79,0.32,0.48,2.08
2802,657,Dixon-Romero,32097.31,2.17,2.44,1.97,0.6
2803,1948,Young LLC,32527.64,0.64,2.03,1.01,1.51
2804,2228,Howard Obrien and Smith,22944.76,1.93,0.76,0.87,2.24
2805,2028,Jimenez Silva and Ramirez,51891.08,0.63,1.52,0.4,1.49
2806,2373,Smith Ltd,66469.3,0.66,0.98,2.41,0.61
2807,2712,Garcia-Small,36978.23,2.22,0.6,0.35,2.41
2808,35,Garcia-Hamilton,42607.76,2.3,1.2,0.89,1.2
2809,99,Reynolds Zimmerman and Cox,37440.5,1.61,0.59,0.3,0.02
2810,383,Smith Smith and Davis,27822.29,1.85,0.17,0.19,0.65
2811,1803,Page LLC,14548.77,1.09,1.42,0.27,0.48
2812,32,Aguilar LLC,35343.14,2.45,1.39,0.61,2.3
2813,908,Ross Group,45068.25,1.22,2.06,1.49,1
2814,1887,Brown Group,47491.52,0.16,1.84,2.17,1.61
2815,1483,Rodriguez Fowler and Oneal,46846.25,2.2,1.84,2.12,1.91
2816,1857,Johnson Group,16062.14,0.26,2.04,2.39,0.8
2817,2131,Gill-Hatfield,75584.84,1.56,2,2.37,1.21
2818,1798,Lewis-Williams,36530.34,0.46,0.9,1.6,1.91
2819,2505,Lopez Pope and Sullivan,73083.65,1.23,2.21,0.69,0.67
2820,936,Randolph Ltd,24687.07,1.45,0.86,1.21,0.95
2821,2751,Avila-Calhoun,18487.07,1.06,0.73,0.94,0.78
2822,2869,Stewart Ltd,17278.17,0.17,1.22,0.88,1.41
2823,1871,Powell Group,3303.32,0.31,0.99,0.79,1.79
2824,404,Sanchez PLC,12664.74,0.15,1.76,2.4,0.24
2825,1909,Barry-Bowen,48988.75,1.18,1.79,1.39,0.08
2826,2146,Wilcox Stephens and Romero,56316.9,1.52,0.34,0.37,1.36
2827,1549,Bell Group,77889.04,1.28,1.4,2.45,1.83
2828,1889,Christensen Gray and Gonzalez,23402.98,1.47,1.07,1.23,1.57
2829,2713,Case and Sons,13222.76,0.25,1.92,0.43,0.02
2830,2129,Olson Group,13461.66,2.44,0.26,2.39,1.71
2831,77,Rice Davis and Cannon,7563.52,0.77,0.71,2.1,0.29
2832,2386,Jones and Sons,66657.88,2.15,0.01,0.16,2.3
2833,564,Martinez and Sons,37792.71,1.58,1.15,2.44,2.33
2834,2074,Bush-Morris,72564.79,1.74,2.13,0.7,0.19
2835,1516,Evans-Mcpherson,70632.12,2.29,0.74,1.12,1.13
2836,2087,Caldwell PLC,7724.86,0.32,2.09,0.77,0.87
2837,1202,Lopez-Parks,1662.18,2.32,1.88,1.33,1.52
2838,2952,Trevino-Martin,16720.95,1.97,2.1,1.47,1.78
2839,1813,Washington-Miller,29029,1.68,0.99,1.57,0.39
2840,1924,Patterson-Williams,59727.12,0.19,0.19,1.94,2.45
2841,963,Shaw PLC,1009.57,0.35,1.63,0.55,1.03
2842,1138,Fuller-Martin,16508.48,0.1,2.42,0.87,0.85
2843,1095,Moore Inc,36923.71,1,0.44,1.71,0.62
2844,825,Sanchez Copeland and Flores,45457.95,1.29,1.64,0.73,2.15
2845,1893,Coleman Group,75872.29,1.24,0.13,2.47,0.23
2846,1566,Smith Singleton and Robinson,3176.2,0.61,2.15,2.25,0.13
2847,2633,Holmes Inc,76480.4,0.55,1.74,1.1,0.28
2848,1275,Armstrong Keller and Nelson,15191.73,2.35,1.83,0.73,1.08
2849,1541,Arnold-Henry,70725.91,0.04,1.43,2.13,1.32
2850,397,Rogers-Richardson,10186.92,2.09,1.71,1.08,2.48
2851,241,Malone Barnes and Chen,74079.98,0.77,1.81,1.18,0.72
2852,2840,Smith-Koch,17422.15,1.54,1.34,1.08,1.31
2853,716,Simmons Cook and Hunt,52755.92,0.84,2.06,0.66,1.82
2854,611,Gonzalez and Sons,69196.62,0.43,0.97,0.57,0.59
2855,894,James LLC,67223.65,2.33,1.1,0.69,2.13
2856,1056,Garcia and Sons,8952.19,0.64,0.6,1.16,0.19
2857,2002,Romero-Price,77816.33,1.68,1.51,0.97,1.62
2858,2068,Williams Mitchell and Stout,6240.06,1.13,1.97,0.22,1.13
2859,399,Jones PLC,47381.55,1.56,1.49,0.21,1.54
2860,677,West-Carroll,29575.99,1.88,0.76,1.98,1.82
2861,763,Lawson Ltd,38688.08,1.54,0.9,1.63,0.89
2862,1859,Gregory Martin and Roberts,44452.18,0.02,1.38,2,0.98
2863,237,Graham-Perez,21726.63,1.68,1.03,1.53,2.16
2864,1524,Scott Brown and Thomas,5474.08,0.51,2.24,0.59,2.07
2865,1094,Bauer-Henderson,63972.83,0.46,1.22,1.11,1.43
2866,2385,Dominguez Inc,64621.7,1.97,1.4,2.03,1.47
2867,2936,Sims-Patterson,40107.96,0.66,0.26,0.58,0.5
2868,964,Thomas and Sons,21071.57,0.4,1.1,0.08,0.25
2869,1532,Miller-Montgomery,63655.82,2.37,0.57,0.83,0.19
2870,1011,Barajas-James,27007.28,1.45,2.06,1.98,1.8
2871,413,Baker Johnson and Johnson,30669.32,1.78,1.34,2.22,2.27
2872,8,Foster Miller and Martin,25770.34,0.24,1.32,2.42,1.63
2873,2675,Smith-Frank,22995.62,1.68,1.76,1.85,0.9
2874,1201,Ramirez Perry and Simpson,43773.21,2.01,1.19,0.7,0.46
2875,2680,Higgins Zuniga and Gardner,45702.06,0.56,2.21,0.81,0.2
2876,2472,Wheeler and Sons,22120.14,1.15,0.41,0.21,2.46
2877,1950,Mccoy Wilson and Bell,51038.96,1.45,1.82,0.3,0.56
2878,2616,Hall-Franklin,10022.06,0.16,1.67,1.15,1.43
2879,1583,Hill Bryant and Montoya,35957.38,2.06,1.27,1.91,1.61
2880,2389,Reed-Lee,54463.54,0.71,0.58,0.12,0.46
2881,1738,Harris-Wilson,29517.99,0.47,1.05,1.25,1.95
2882,396,Matthews-Ferguson,41198.16,1.53,0.69,0.59,1.3
